node_count,tx_power,duty_cycle,_seed,_rep,energy,pdr,latency
100,9.53061224489796,0.4,46,4,3.812244897959184,0.9003518046947495,23.742710250159973
100,1.0,0.27,42,0,0.27,0.0,38.1656188139053
100,1.0,0.27,43,1,0.27,0.0,37.94159076545097
100,1.0,0.27,44,2,0.27,0.0,42.392454566275106
100,1.0,0.27,45,3,0.27,0.04578747484568124,35.34123997654977
100,6.040816326530612,0.04,42,0,0.24163265306122447,0.8294151846887137,257.61792699386075
100,1.0,0.27,46,4,0.27,0.05029253970106118,35.174385555792554
100,6.040816326530612,0.04,43,1,0.24163265306122447,0.8304164990773646,256.105737666794
100,6.040816326530612,0.04,44,2,0.24163265306122447,0.8105229455851138,286.149068322357
100,6.040816326530612,0.04,45,3,0.24163265306122447,0.8420390109834902,238.55336984171095
100,6.040816326530612,0.04,46,4,0.24163265306122447,0.8427847824771355,237.42710250159973
100,14.183673469387754,0.32,42,0,4.538775510204082,0.9273480429771931,32.202240874232594
100,14.183673469387754,0.32,44,2,4.538775510204082,0.9193018511698234,35.76863354029462
100,14.183673469387754,0.32,43,1,4.538775510204082,0.9277745020954787,32.01321720834925
100,14.183673469387754,0.32,46,4,4.538775510204082,0.9330421455980162,29.678387812699967
100,14.183673469387754,0.32,45,3,4.538775510204082,0.932724522025213,29.81917123021387
100,11.46938775510204,0.44,42,0,5.046530612244898,0.9101546098071662,23.419811544896433
100,11.46938775510204,0.44,43,1,5.046530612244898,0.9106819925158198,23.282339787890365
100,11.46938775510204,0.44,44,2,5.046530612244898,0.9002042482185229,26.013551665668817
100,11.46938775510204,0.44,45,3,5.046530612244898,0.9168034583410235,21.686669985610088
100,11.46938775510204,0.44,46,4,5.046530612244898,0.9171962490517264,21.584282045599977
100,9.53061224489796,0.39,44,2,3.7169387755102044,0.8799031873523808,29.348622392036614
100,9.53061224489796,0.39,43,1,3.7169387755102044,0.892512378338762,26.26725514531221
100,9.53061224489796,0.39,42,0,3.7169387755102044,0.8918777122209751,26.42235148654982
100,9.53061224489796,0.39,45,3,3.7169387755102044,0.8998791101005316,24.467012291457532
100,9.53061224489796,0.39,46,4,3.7169387755102044,0.9003518046947495,24.351497692471767
100,5.653061224489796,0.37,43,1,2.0916326530612244,0.8187844198443025,27.687106774788543
100,5.653061224489796,0.37,42,0,2.0916326530612244,0.8177144232534171,27.850586702039003
100,5.653061224489796,0.37,45,3,2.0916326530612244,0.8312041436174066,25.789553496401187
100,5.653061224489796,0.37,44,2,2.0916326530612244,0.7975263268232058,30.935034413227786
100,5.653061224489796,0.37,46,4,2.0916326530612244,0.8320010691033721,25.667794865037813
100,7.591836734693877,0.32,43,1,2.4293877551020406,0.865062586100112,32.01321720834925
100,7.591836734693877,0.32,42,0,2.4293877551020406,0.8642658412907985,32.202240874232594
100,7.591836734693877,0.32,44,2,2.4293877551020406,0.8492333064418979,35.76863354029462
100,7.591836734693877,0.32,45,3,2.4293877551020406,0.8743106066392605,29.81917123021387
100,11.46938775510204,0.29000000000000004,44,2,3.3261224489795924,0.9002042482185229,39.46883700998027
100,7.591836734693877,0.32,46,4,2.4293877551020406,0.8749040162349184,29.678387812699967
